obl_deg	time_y
33.6326225741793	-3880000
33.3461436766139	-3881000
33.0596647790485	-3882000
32.71589010197	-3883000
32.4294112044046	-3884000
32.0856365273261	-3885000
31.7991576297607	-3886000
31.4553829526822	-3887000
31.1116082756037	-3888000
30.7678335985252	-3889000
30.4240589214467	-3890000
30.0802842443682	-3891000
29.7365095672897	-3892000
29.3927348902112	-3893000
29.0489602131327	-3894000
28.7051855360542	-3895000
28.3041150794627	-3896000
27.9603404023842	-3897000
27.6165657253057	-3898000
27.2727910482272	-3899000
26.9290163711487	-3900000
26.5852416940702	-3901000
26.1841712374786	-3902000
25.8403965604001	-3903000
25.4966218833216	-3904000
25.2101429857562	-3905000
24.8663683086777	-3906000
24.5225936315992	-3907000
24.1788189545207	-3908000
23.8923400569553	-3909000
23.6058611593899	-3910000
23.2620864823114	-3911000
22.975607584746	-3912000
22.6891286871806	-3913000
22.4599455691283	-3914000
22.1734666715629	-3915000
21.9442835535105	-3916000
21.7151004354582	-3917000
21.4859173174059	-3918000
21.3140299788666	-3919000
21.1421426403274	-3920000
20.9702553017881	-3921000
20.855663742762	-3922000
20.6837764042227	-3923000
20.6264806247096	-3924000
20.5118890656835	-3925000
20.4545932861704	-3926000
20.4545932861704	-3927000
20.4545932861704	-3928000
20.4545932861704	-3929000
20.5118890656835	-3930000
20.5691848451966	-3931000
20.6264806247096	-3932000
20.7410721837358	-3933000
20.912959522275	-3934000
21.0848468608143	-3935000
21.2567341993535	-3936000
21.4859173174059	-3937000
21.7723962149713	-3938000
22.0015793330236	-3939000
22.288058230589	-3940000
22.6318329076675	-3941000
22.975607584746	-3942000
23.3193822618245	-3943000
23.7204527184161	-3944000
24.1215231750077	-3945000
24.5225936315992	-3946000
24.9236640881908	-3947000
25.3820303242955	-3948000
25.8403965604001	-3949000
26.2987627965048	-3950000
26.7571290326094	-3951000
27.2154952687141	-3952000
27.6738615048188	-3953000
28.1895235204365	-3954000
28.6478897565412	-3955000
29.1062559926458	-3956000
29.6219180082636	-3957000
30.0802842443682	-3958000
30.595946259986	-3959000
31.0543124960906	-3960000
31.5126787321953	-3961000
31.9710449682999	-3962000
32.4294112044046	-3963000
32.8877774405093	-3964000
33.3461436766139	-3965000
33.7472141332055	-3966000
34.2055803693101	-3967000
34.6066508259017	-3968000
35.0077212824933	-3969000
35.3514959595718	-3970000
35.6952706366503	-3971000
36.0390453137288	-3972000
36.3828199908073	-3973000
36.6692988883727	-3974000
36.9557777859381	-3975000
37.1849609039904	-3976000
37.4141440220428	-3977000
37.6433271400951	-3978000
37.8152144786343	-3979000
37.9871018171736	-3980000
38.1589891557128	-3981000
38.273580714739	-3982000
38.3308764942521	-3983000
38.3881722737652	-3984000
38.4454680532782	-3985000
38.5027638327913	-3986000
38.4454680532782	-3987000
38.4454680532782	-3988000
38.3881722737652	-3989000
38.273580714739	-3990000
38.2162849352259	-3991000
38.0443975966867	-3992000
37.8725102581474	-3993000
37.7006229196082	-3994000
37.5287355810689	-3995000
37.2995524630166	-3996000
37.0130735654512	-3997000
36.7265946678858	-3998000
36.4401157703204	-3999000
36.1536368727549	-4000000
35.8098621956765	-4001000
35.466087518598	-4002000
35.1223128415195	-4003000
34.7212423849279	-4004000
34.3201719283363	-4005000
33.9191014717447	-4006000
33.5180310151532	-4007000
33.1169605585616	-4008000
32.6585943224569	-4009000
32.2002280863523	-4010000
31.7418618502476	-4011000
31.283495614143	-4012000
30.8251293780383	-4013000
30.3094673624206	-4014000
29.8511011263159	-4015000
29.3927348902112	-4016000
28.8770728745935	-4017000
28.4187066384888	-4018000
27.9030446228711	-4019000
27.4446783867664	-4020000
26.9863121506618	-4021000
26.470650135044	-4022000
26.0122838989394	-4023000
25.5539176628347	-4024000
