maxins_wm2,time_y
206.82,-1667000
200.71,-1668000
195.36,-1669000
189.78,-1670000
184.23,-1671000
178.97,-1672000
174.08,-1673000
169.53,-1674000
165.07,-1675000
161.26,-1676000
157.58,-1677000
154.1,-1678000
151.38,-1679000
149.16,-1680000
147.29,-1681000
146.07,-1682000
145.45,-1683000
145.13,-1684000
145.43,-1685000
145.99,-1686000
147.24,-1687000
148.74,-1688000
151.47,-1689000
154.32,-1690000
157.68,-1691000
161.58,-1692000
165.77,-1693000
170.77,-1694000
176.48,-1695000
182.43,-1696000
188.59,-1697000
195.49,-1698000
202.49,-1699000
209.64,-1700000
217.46,-1701000
225.29,-1702000
233.1,-1703000
240.8,-1704000
248.55,-1705000
255.83,-1706000
263.69,-1707000
270.8,-1708000
277.26,-1709000
283.56,-1710000
289.4,-1711000
294.77,-1712000
299.63,-1713000
304.04,-1714000
307.3,-1715000
310.64,-1716000
313.02,-1717000
314.82,-1718000
316.11,-1719000
317.09,-1720000
317.49,-1721000
317.25,-1722000
316.87,-1723000
315.99,-1724000
314.97,-1725000
314.1,-1726000
312.97,-1727000
311.91,-1728000
311.18,-1729000
310.39,-1730000
309.69,-1731000
309.87,-1732000
310.26,-1733000
310.75,-1734000
311.79,-1735000
313.47,-1736000
315.28,-1737000
317.58,-1738000
320.35,-1739000
323.2,-1740000
326.37,-1741000
329.35,-1742000
332.64,-1743000
335.57,-1744000
339.07,-1745000
341.64,-1746000
344.67,-1747000
347.25,-1748000
349,-1749000
351.02,-1750000
351.83,-1751000
352.87,-1752000
352.97,-1753000
352.82,-1754000
352.07,-1755000
350.56,-1756000
348.94,-1757000
346.36,-1758000
342.86,-1759000
339.39,-1760000
334.86,-1761000
330.09,-1762000
324.83,-1763000
319.11,-1764000
313.06,-1765000
306.17,-1766000
299.51,-1767000
292.35,-1768000
284.96,-1769000
277.05,-1770000
269.36,-1771000
261.58,-1772000
253.8,-1773000
246.02,-1774000
238.32,-1775000
230.73,-1776000
222.99,-1777000
216.61,-1778000
209.66,-1779000
202.96,-1780000
197.07,-1781000
191.03,-1782000
185.82,-1783000
180.98,-1784000
176.56,-1785000
173,-1786000
169.72,-1787000
166.88,-1788000
164.32,-1789000
162.05,-1790000
160.55,-1791000
159.27,-1792000
158.67,-1793000
157.86,-1794000
158.11,-1795000
158.01,-1796000
158.52,-1797000
159.63,-1798000
160.79,-1799000
162.52,-1800000
164.33,-1801000
166.12,-1802000
168.44,-1803000
171.33,-1804000
174.11,-1805000
177.48,-1806000
180.77,-1807000
184.51,-1808000
188.1,-1809000
192.33,-1810000
196.16,-1811000
199.94,-1812000
204.08,-1813000
208.69,-1814000
212.36,-1815000
216.31,-1816000
219.98,-1817000
224.06,-1818000
227.56,-1819000
230.76,-1820000
233.63,-1821000
236.05,-1822000
238.67,-1823000
240.97,-1824000
242.81,-1825000
244.3,-1826000
245.55,-1827000
247.05,-1828000
247.76,-1829000
248.35,-1830000
249.36,-1831000
249.86,-1832000
250.93,-1833000
251.5,-1834000
252.5,-1835000
253.75,-1836000
255.46,-1837000
257.6,-1838000
260.3,-1839000
263.31,-1840000
266.86,-1841000
271.7,-1842000
276.66,-1843000
281.89,-1844000
288.21,-1845000
294.63,-1846000
301.68,-1847000
309.09,-1848000
316.87,-1849000
324.55,-1850000
332.45,-1851000
339.58,-1852000
347.67,-1853000
354.69,-1854000
361.69,-1855000
368.04,-1856000
373.84,-1857000
378.66,-1858000
383.36,-1859000
387.63,-1860000
390.66,-1861000
392.39,-1862000
393.64,-1863000
394.15,-1864000
393.34,-1865000
392.04,-1866000
389.78,-1867000
386.48,-1868000
382.65,-1869000
377.78,-1870000
372.27,-1871000
366.54,-1872000
359.48,-1873000
352,-1874000
344.87,-1875000
337.01,-1876000
328.59,-1877000
320.1,-1878000
311.65,-1879000
303.3,-1880000
294.65,-1881000
286.29,-1882000
278.24,-1883000
270.55,-1884000
262.93,-1885000
255.81,-1886000
249.54,-1887000
243.13,-1888000
237.76,-1889000
232.57,-1890000
228.02,-1891000
224.04,-1892000
220.61,-1893000
217.59,-1894000
214.99,-1895000
212.34,-1896000
210.46,-1897000
208.86,-1898000
207.32,-1899000
205.86,-1900000
204.49,-1901000
203.06,-1902000
202.03,-1903000
200.38,-1904000
199.16,-1905000
197.69,-1906000
196.6,-1907000
195.18,-1908000
194.32,-1909000
193.2,-1910000
191.82,-1911000
190.6,-1912000
189.91,-1913000
189.02,-1914000
188.44,-1915000
187.57,-1916000
187.18,-1917000
187.12,-1918000
186.79,-1919000
186.84,-1920000
186.67,-1921000
187.52,-1922000
187.56,-1923000
188.51,-1924000
188.65,-1925000
189.73,-1926000
190.61,-1927000
191.15,-1928000
192.04,-1929000
192.66,-1930000
193.08,-1931000
193.86,-1932000
194.17,-1933000
194.5,-1934000
195.2,-1935000
195.76,-1936000
195.94,-1937000
196.44,-1938000
196.96,-1939000
197.7,-1940000
198.83,-1941000
200.09,-1942000
202.24,-1943000
204.45,-1944000
207.21,-1945000
210.49,-1946000
214.01,-1947000
218.81,-1948000
224.06,-1949000
230.16,-1950000
236.79,-1951000
243.57,-1952000
251.44,-1953000
259.22,-1954000
267.9,-1955000
276.35,-1956000
285.13,-1957000
293.87,-1958000
302.62,-1959000
311.35,-1960000
319.83,-1961000
327.7,-1962000
335.22,-1963000
342.24,-1964000
348.72,-1965000
354.17,-1966000
359.02,-1967000
362.96,-1968000
366.38,-1969000
369.07,-1970000
370.28,-1971000
371.45,-1972000
371.35,-1973000
370.38,-1974000
368.25,-1975000
365.78,-1976000
362.58,-1977000
358.76,-1978000
354.13,-1979000
349.11,-1980000
343.33,-1981000
337.4,-1982000
331.93,-1983000
325.47,-1984000
319.6,-1985000
312.94,-1986000
306.56,-1987000
301,-1988000
295.4,-1989000
290.33,-1990000
285.38,-1991000
281.47,-1992000
277.9,-1993000
274.87,-1994000
272.41,-1995000
270.23,-1996000
268.82,-1997000
267.99,-1998000
267.87,-1999000
268.26,-2000000
268.84,-2001000
269.68,-2002000
270.46,-2003000
271.51,-2004000
272.73,-2005000
274.04,-2006000
274.83,-2007000
276.13,-2008000
276.73,-2009000
276.61,-2010000
276.76,-2011000
276.03,-2012000
275.48,-2013000
274.18,-2014000
272.23,-2015000
270,-2016000
266.68,-2017000
263.51,-2018000
260.01,-2019000
255.92,-2020000
251.53,-2021000
246.2,-2022000
240.94,-2023000
235.47,-2024000
229.78,-2025000
224.24,-2026000
217.96,-2027000
212.1,-2028000
206.03,-2029000
199.79,-2030000
193.99,-2031000
188.34,-2032000
182.63,-2033000
177.45,-2034000
172.8,-2035000
168.36,-2036000
164.29,-2037000
160.65,-2038000
157.35,-2039000
154.69,-2040000
152.76,-2041000
150.95,-2042000
149.7,-2043000
148.7,-2044000
148.81,-2045000
148.73,-2046000
149.85,-2047000
151.23,-2048000
152.96,-2049000
155.54,-2050000
158.55,-2051000
162.53,-2052000
166.76,-2053000
171.73,-2054000
177.53,-2055000
183.39,-2056000
190.25,-2057000
197.53,-2058000
205.76,-2059000
213.87,-2060000
222.85,-2061000
231.51,-2062000
240.79,-2063000
250.13,-2064000
259.55,-2065000
268.78,-2066000
277.43,-2067000
286.22,-2068000
294.58,-2069000
302.4,-2070000
309.19,-2071000
316.16,-2072000
321.85,-2073000
326.89,-2074000
330.47,-2075000
333.87,-2076000
336,-2077000
337.18,-2078000
337.65,-2079000
336.83,-2080000
335.82,-2081000
333.58,-2082000
330.77,-2083000
327.57,-2084000
322.82,-2085000
318.27,-2086000
313.62,-2087000
308.38,-2088000
303.16,-2089000
298.13,-2090000
292.4,-2091000
287.53,-2092000
283.06,-2093000
278.72,-2094000
275.01,-2095000
271.63,-2096000
269.6,-2097000
267.65,-2098000
266.16,-2099000
265.89,-2100000
266.34,-2101000
267.16,-2102000
268.67,-2103000
270.6,-2104000
273.33,-2105000
276.27,-2106000
279.17,-2107000
282.28,-2108000
285.61,-2109000
288.96,-2110000
292.29,-2111000
295.64,-2112000
298.26,-2113000
300.63,-2114000
302.77,-2115000
304.75,-2116000
306.16,-2117000
307.22,-2118000
307.81,-2119000
307.38,-2120000
307.07,-2121000
305.69,-2122000
303.79,-2123000
301.36,-2124000
298.56,-2125000
295.35,-2126000
291.48,-2127000
287.5,-2128000
282.47,-2129000
277.49,-2130000
271.88,-2131000
266.3,-2132000
260.69,-2133000
254.31,-2134000
248.11,-2135000
241.83,-2136000
235.52,-2137000
228.76,-2138000
222.59,-2139000
216.57,-2140000
210.8,-2141000
205.07,-2142000
199.9,-2143000
195.32,-2144000
191.14,-2145000
187.4,-2146000
184.14,-2147000
181.44,-2148000
179.12,-2149000
177.32,-2150000
176.41,-2151000
175.62,-2152000
175.52,-2153000
175.82,-2154000
176.41,-2155000
177.22,-2156000
178.28,-2157000
179.98,-2158000
181.82,-2159000
184.26,-2160000
186.28,-2161000
188.88,-2162000
192.02,-2163000
195.01,-2164000
198.34,-2165000
201.61,-2166000
205.41,-2167000
209.42,-2168000
212.95,-2169000
217.24,-2170000
221.48,-2171000
225.6,-2172000
229.02,-2173000
233.05,-2174000
236.95,-2175000
241.02,-2176000
244.3,-2177000
247.07,-2178000
250.67,-2179000
253.11,-2180000
255.17,-2181000
256.72,-2182000
257.8,-2183000
259,-2184000
259.51,-2185000
259.48,-2186000
258.36,-2187000
257.47,-2188000
256.81,-2189000
255.23,-2190000
253.12,-2191000
251.19,-2192000
248.32,-2193000
246.06,-2194000
243.95,-2195000
241.62,-2196000
239.8,-2197000
238,-2198000
236.84,-2199000
235.84,-2200000
235.84,-2201000
236.27,-2202000
237.53,-2203000
239.67,-2204000
242.59,-2205000
245.92,-2206000
250.38,-2207000
255.21,-2208000
260.08,-2209000
265.94,-2210000
271.67,-2211000
277.69,-2212000
283.34,-2213000
289.4,-2214000
295.25,-2215000
300.14,-2216000
305.27,-2217000
309.57,-2218000
312.74,-2219000
316.15,-2220000
318.23,-2221000
319.82,-2222000
320.8,-2223000
321,-2224000
320.09,-2225000
318.56,-2226000
316.86,-2227000
313.44,-2228000
310.21,-2229000
306.11,-2230000
301.2,-2231000
295.89,-2232000
290.19,-2233000
284.48,-2234000
278.17,-2235000
272.05,-2236000
265.31,-2237000
259.01,-2238000
252.26,-2239000
246.46,-2240000
240.01,-2241000
234.15,-2242000
229.02,-2243000
223.54,-2244000
219.26,-2245000
214.96,-2246000
211.65,-2247000
208.46,-2248000
206.29,-2249000
204.27,-2250000
203.28,-2251000
202.94,-2252000
203.19,-2253000
203.76,-2254000
204.97,-2255000
206.55,-2256000
208.48,-2257000
210.81,-2258000
213.77,-2259000
216.49,-2260000
219.95,-2261000
222.83,-2262000
226.39,-2263000
229.93,-2264000
233.17,-2265000
236.76,-2266000
239.82,-2267000
243.03,-2268000
245.55,-2269000
248.79,-2270000
250.82,-2271000
252.65,-2272000
254.8,-2273000
256.52,-2274000
256.91,-2275000
257.68,-2276000
257.99,-2277000
257.78,-2278000
257.05,-2279000
255.82,-2280000
254.19,-2281000
251.99,-2282000
249.24,-2283000
246.32,-2284000
243.41,-2285000
239.75,-2286000
235.58,-2287000
231.83,-2288000
227.13,-2289000
222.99,-2290000
218.75,-2291000
213.93,-2292000
209.37,-2293000
205.26,-2294000
201.51,-2295000
197.48,-2296000
193.77,-2297000
190.91,-2298000
188.21,-2299000
185.75,-2300000
184.07,-2301000
183.07,-2302000
183.12,-2303000
183.27,-2304000
184.03,-2305000
185.94,-2306000
188.43,-2307000
191.58,-2308000
195.19,-2309000
199.31,-2310000
203.88,-2311000
209.31,-2312000
214.6,-2313000
220.59,-2314000
226.71,-2315000
233.16,-2316000
239.27,-2317000
245.38,-2318000
251.67,-2319000
257.46,-2320000
262.99,-2321000
268.21,-2322000
273.03,-2323000
277.88,-2324000
281.6,-2325000
284.72,-2326000
287.13,-2327000
288.82,-2328000
289.77,-2329000
290.24,-2330000
289.78,-2331000
288.1,-2332000
286.42,-2333000
284.04,-2334000
280.49,-2335000
276.86,-2336000
272.91,-2337000
268.02,-2338000
263.37,-2339000
258.07,-2340000
252.71,-2341000
247.41,-2342000
241.81,-2343000
236.94,-2344000
232.45,-2345000
227.97,-2346000
224.47,-2347000
221.28,-2348000
218.8,-2349000
217.18,-2350000
216.09,-2351000
216.31,-2352000
216.93,-2353000
218.48,-2354000
220.88,-2355000
223.59,-2356000
227.14,-2357000
230.72,-2358000
234.63,-2359000
239.22,-2360000
243.59,-2361000
248.09,-2362000
252.51,-2363000
256.38,-2364000
260.57,-2365000
264.38,-2366000
268.04,-2367000
270.82,-2368000
273.78,-2369000
276.19,-2370000
278.38,-2371000
279.49,-2372000
280.99,-2373000
281.13,-2374000
281.4,-2375000
280.62,-2376000
279.83,-2377000
278.63,-2378000
276.79,-2379000
274.67,-2380000
272.06,-2381000
268.94,-2382000
265.62,-2383000
262.41,-2384000
258.32,-2385000
254.48,-2386000
250.44,-2387000
246.21,-2388000
241.83,-2389000
237.33,-2390000
233.08,-2391000
228.61,-2392000
224.39,-2393000
220.31,-2394000
215.86,-2395000
212.65,-2396000
208.93,-2397000
205.79,-2398000
202.83,-2399000
201.03,-2400000
199.03,-2401000
197.71,-2402000
197.37,-2403000
197.16,-2404000
198.1,-2405000
199.65,-2406000
201.37,-2407000
204.18,-2408000
207.06,-2409000
211.04,-2410000
215.35,-2411000
219.58,-2412000
224.23,-2413000
229.57,-2414000
234.69,-2415000
239.57,-2416000
245.35,-2417000
250.23,-2418000
255.25,-2419000
259.81,-2420000
263.47,-2421000
267.33,-2422000
270.86,-2423000
273.09,-2424000
275.38,-2425000
276.54,-2426000
277.62,-2427000
277.37,-2428000
276.41,-2429000
275.6,-2430000
273.36,-2431000
270.24,-2432000
267.27,-2433000
263.23,-2434000
258.72,-2435000
253.75,-2436000
248.4,-2437000
242.43,-2438000
237.09,-2439000
230.98,-2440000
224.62,-2441000
218.87,-2442000
212.63,-2443000
207.07,-2444000
201.69,-2445000
196.68,-2446000
192.45,-2447000
188.32,-2448000
185.04,-2449000
182.09,-2450000
180.03,-2451000
178.86,-2452000
178.68,-2453000
179.15,-2454000
180.76,-2455000
182.91,-2456000
185.85,-2457000
189.61,-2458000
193.66,-2459000
198.65,-2460000
203.64,-2461000
209.4,-2462000
215.39,-2463000
221.06,-2464000
227.38,-2465000
233.58,-2466000
240.33,-2467000
246.4,-2468000
252.15,-2469000
257.64,-2470000
263.12,-2471000
267.81,-2472000
272.59,-2473000
276.53,-2474000
279.93,-2475000
282.42,-2476000
284.59,-2477000
286.17,-2478000
287.13,-2479000
287.41,-2480000
287.14,-2481000
286.42,-2482000
284.24,-2483000
282.41,-2484000
279.96,-2485000
276.55,-2486000
272.73,-2487000
269,-2488000
265.4,-2489000
261.08,-2490000
255.9,-2491000
251.61,-2492000
247.41,-2493000
242.9,-2494000
238.65,-2495000
235.17,-2496000
231.65,-2497000
228.58,-2498000
226.16,-2499000
224.19,-2500000
222.39,-2501000
221.72,-2502000
221.66,-2503000
221.88,-2504000
223.25,-2505000
224.73,-2506000
227.31,-2507000
229.92,-2508000
233.04,-2509000
237.11,-2510000
241.06,-2511000
245.29,-2512000
250.26,-2513000
254.93,-2514000
259.65,-2515000
264.34,-2516000
269.64,-2517000
274.21,-2518000
278.69,-2519000
282.96,-2520000
287.42,-2521000
290.71,-2522000
294.49,-2523000
297.12,-2524000
299.76,-2525000
301.32,-2526000
302.91,-2527000
303.19,-2528000
303.28,-2529000
303.49,-2530000
301.81,-2531000
299.94,-2532000
297.68,-2533000
294.54,-2534000
290.53,-2535000
286.23,-2536000
281.4,-2537000
275.56,-2538000
270.41,-2539000
264.12,-2540000
257.34,-2541000
251.46,-2542000
244.26,-2543000
237.69,-2544000
231.24,-2545000
224.5,-2546000
218.59,-2547000
212.61,-2548000
207.36,-2549000
202.58,-2550000
198.52,-2551000
194.82,-2552000
192.77,-2553000
190.91,-2554000
190.75,-2555000
191.1,-2556000
192.3,-2557000
193.97,-2558000
196.61,-2559000
199.87,-2560000
203.57,-2561000
207.82,-2562000
212.11,-2563000
216.05,-2564000
220.63,-2565000
224.5,-2566000
228.8,-2567000
232.4,-2568000
236.35,-2569000
238.92,-2570000
242.07,-2571000
244.07,-2572000
245.81,-2573000
247.38,-2574000
248.37,-2575000
248.92,-2576000
248.72,-2577000
248.62,-2578000
247.43,-2579000
246.15,-2580000
244.46,-2581000
242.28,-2582000
239.64,-2583000
237.1,-2584000
234.34,-2585000
231.06,-2586000
227.76,-2587000
224.57,-2588000
221.17,-2589000
217.51,-2590000
214.65,-2591000
211.36,-2592000
208.35,-2593000
205.05,-2594000
202.65,-2595000
200.07,-2596000
198,-2597000
196.19,-2598000
195.17,-2599000
194.4,-2600000
194.42,-2601000
194.83,-2602000
195.86,-2603000
197.67,-2604000
200.6,-2605000
203.69,-2606000
208.08,-2607000
212.61,-2608000
218.24,-2609000
224.51,-2610000
230.89,-2611000
238.19,-2612000
245.87,-2613000
253.52,-2614000
261.83,-2615000
269.58,-2616000
277.86,-2617000
286.68,-2618000
294.96,-2619000
302.06,-2620000
309.99,-2621000
317.68,-2622000
324.49,-2623000
330.55,-2624000
335.73,-2625000
340.79,-2626000
344.85,-2627000
348.13,-2628000
350.62,-2629000
351.92,-2630000
353.04,-2631000
352.74,-2632000
351.15,-2633000
349.34,-2634000
346.38,-2635000
342.5,-2636000
338.33,-2637000
333.08,-2638000
326.87,-2639000
320.79,-2640000
313.27,-2641000
306.13,-2642000
299.36,-2643000
290.88,-2644000
283.56,-2645000
275.25,-2646000
268.24,-2647000
260.46,-2648000
253.75,-2649000
246.5,-2650000
240.73,-2651000
235.47,-2652000
230.33,-2653000
226.66,-2654000
224.09,-2655000
221.71,-2656000
220.72,-2657000
220.58,-2658000
221.52,-2659000
223.14,-2660000
225.44,-2661000
227.77,-2662000
231.17,-2663000
234.94,-2664000
238.55,-2665000
242.9,-2666000
246.68,-2667000
250.98,-2668000
254.71,-2669000
258.77,-2670000
261.94,-2671000
265.28,-2672000
267.55,-2673000
270.24,-2674000
272.09,-2675000
272.85,-2676000
273.4,-2677000
273.48,-2678000
273.01,-2679000
271.09,-2680000
269.15,-2681000
266.65,-2682000
263.48,-2683000
259.87,-2684000
255.7,-2685000
250.96,-2686000
245.89,-2687000
240.48,-2688000
234.85,-2689000
229.51,-2690000
223.37,-2691000
217.16,-2692000
211.47,-2693000
205.76,-2694000
199.63,-2695000
194.48,-2696000
189.24,-2697000
185.03,-2698000
180.66,-2699000
177.14,-2700000
173.67,-2701000
171.33,-2702000
169.47,-2703000
168.69,-2704000
168.14,-2705000
168.57,-2706000
169.65,-2707000
171.45,-2708000
173.64,-2709000
176.84,-2710000
180.07,-2711000
184.62,-2712000
189.07,-2713000
194.4,-2714000
199.9,-2715000
205.74,-2716000
212.19,-2717000
218.44,-2718000
225.59,-2719000
231.99,-2720000
239.43,-2721000
246.48,-2722000
253.37,-2723000
260.7,-2724000
268.26,-2725000
274.73,-2726000
281.16,-2727000
287.18,-2728000
292.52,-2729000
298.25,-2730000
302.77,-2731000
306.68,-2732000
310.64,-2733000
313.98,-2734000
316.66,-2735000
317.99,-2736000
319.37,-2737000
319.78,-2738000
319.18,-2739000
318.62,-2740000
316.92,-2741000
314.75,-2742000
312.08,-2743000
308.57,-2744000
305.3,-2745000
301.31,-2746000
297.12,-2747000
292.96,-2748000
287.8,-2749000
283.28,-2750000
279.11,-2751000
274.74,-2752000
270.89,-2753000
267.59,-2754000
264.5,-2755000
261.96,-2756000
260.53,-2757000
259.54,-2758000
259.57,-2759000
260.6,-2760000
262.09,-2761000
265.02,-2762000
267.93,-2763000
272.22,-2764000
276.63,-2765000
281.75,-2766000
287.36,-2767000
292.87,-2768000
298.75,-2769000
304.22,-2770000
309.72,-2771000
315.19,-2772000
320.04,-2773000
324.59,-2774000
328.69,-2775000
331.84,-2776000
334.26,-2777000
336.01,-2778000
337.2,-2779000
336.95,-2780000
336.16,-2781000
334.46,-2782000
332.04,-2783000
328.08,-2784000
323.57,-2785000
318.37,-2786000
312.27,-2787000
305.83,-2788000
298.68,-2789000
290.77,-2790000
282.06,-2791000
273.39,-2792000
264.5,-2793000
255.83,-2794000
246.71,-2795000
238.03,-2796000
229.07,-2797000
220.74,-2798000
212.72,-2799000
205.04,-2800000
198.15,-2801000
191.93,-2802000
185.87,-2803000
181,-2804000
176.78,-2805000
173.61,-2806000
170.69,-2807000
168.83,-2808000
167.66,-2809000
166.79,-2810000
167.14,-2811000
167.84,-2812000
168.82,-2813000
170.48,-2814000
172.64,-2815000
174.85,-2816000
177.72,-2817000
180.77,-2818000
184.39,-2819000
187.97,-2820000
191.77,-2821000
195.83,-2822000
200.65,-2823000
204.56,-2824000
209.56,-2825000
214.14,-2826000
218.86,-2827000
224.01,-2828000
228.28,-2829000
232.94,-2830000
237.98,-2831000
241.52,-2832000
245.89,-2833000
249.34,-2834000
252.46,-2835000
255.04,-2836000
258.41,-2837000
260.75,-2838000
261.29,-2839000
263.13,-2840000
263.97,-2841000
264.22,-2842000
263.73,-2843000
263.65,-2844000
263.16,-2845000
261.59,-2846000
259.86,-2847000
258.28,-2848000
255.96,-2849000
253.93,-2850000
251.91,-2851000
249.82,-2852000
247.33,-2853000
245.04,-2854000
243,-2855000
240.94,-2856000
239.71,-2857000
238.95,-2858000
238.05,-2859000
238.36,-2860000
239.54,-2861000
240.81,-2862000
243.36,-2863000
246.26,-2864000
250.32,-2865000
254.84,-2866000
259.91,-2867000
265.55,-2868000
271.82,-2869000
278.61,-2870000
285.78,-2871000
292.71,-2872000
300.48,-2873000
307.87,-2874000
315.43,-2875000
322.73,-2876000
329.74,-2877000
336.17,-2878000
342.74,-2879000
348.57,-2880000
353.78,-2881000
358.29,-2882000
362.21,-2883000
364.92,-2884000
367.6,-2885000
368.98,-2886000
369.1,-2887000
368.32,-2888000
367.51,-2889000
364.82,-2890000
361.78,-2891000
357.85,-2892000
352.49,-2893000
347.35,-2894000
340.75,-2895000
333.67,-2896000
326.75,-2897000
318,-2898000
310.11,-2899000
302.17,-2900000
293.29,-2901000
285.01,-2902000
276.61,-2903000
268.58,-2904000
261.1,-2905000
254.26,-2906000
247.89,-2907000
242.71,-2908000
238.1,-2909000
234.33,-2910000
231.25,-2911000
229.47,-2912000
228.24,-2913000
228.12,-2914000
228.34,-2915000
229.07,-2916000
229.98,-2917000
231.19,-2918000
232.48,-2919000
233.83,-2920000
235.15,-2921000
236.37,-2922000
237.16,-2923000
237.24,-2924000
237.69,-2925000
237.04,-2926000
236.43,-2927000
235.33,-2928000
233.61,-2929000
231.84,-2930000
229.91,-2931000
227.41,-2932000
224.94,-2933000
221.89,-2934000
218.81,-2935000
216.4,-2936000
213.21,-2937000
210.88,-2938000
207.79,-2939000
205.16,-2940000
202.34,-2941000
200.69,-2942000
198.87,-2943000
197.14,-2944000
196.18,-2945000
194.52,-2946000
193.76,-2947000
193.07,-2948000
193.04,-2949000
192.67,-2950000
192.71,-2951000
193.26,-2952000
193.31,-2953000
194.1,-2954000
194.46,-2955000
194.71,-2956000
195.45,-2957000
195.65,-2958000
196.64,-2959000
197.25,-2960000
198.04,-2961000
199.34,-2962000
200.54,-2963000
202.11,-2964000
204.64,-2965000
207.05,-2966000
210.59,-2967000
214.2,-2968000
218.49,-2969000
223.39,-2970000
229.04,-2971000
235.28,-2972000
241.99,-2973000
249.27,-2974000
256.51,-2975000
264.63,-2976000
272.6,-2977000
280.69,-2978000
288.97,-2979000
296.9,-2980000
305.27,-2981000
312.68,-2982000
320.32,-2983000
327.12,-2984000
333.93,-2985000
340.02,-2986000
345.61,-2987000
350.03,-2988000
354.46,-2989000
357.81,-2990000
360.39,-2991000
361.75,-2992000
363.16,-2993000
363.19,-2994000
362.33,-2995000
360.62,-2996000
358.87,-2997000
355.55,-2998000
352.06,-2999000
348.11,-3000000
343.21,-3001000
337.94,-3002000
332.38,-3003000
326.11,-3004000
320.16,-3005000
313.28,-3006000
306.89,-3007000
300.76,-3008000
294.8,-3009000
288.84,-3010000
283.3,-3011000
278.4,-3012000
273.9,-3013000
270.38,-3014000
267.47,-3015000
265.38,-3016000
264.37,-3017000
264.22,-3018000
265.43,-3019000
266.63,-3020000
269.26,-3021000
272.23,-3022000
275.46,-3023000
279.39,-3024000
283.65,-3025000
288.17,-3026000
292.41,-3027000
296.64,-3028000
300.51,-3029000
304.21,-3030000
307.73,-3031000
310.3,-3032000
312.43,-3033000
314.09,-3034000
314.65,-3035000
314.46,-3036000
313.76,-3037000
312.1,-3038000
309.65,-3039000
305.62,-3040000
301.68,-3041000
296.99,-3042000
290.8,-3043000
284.8,-3044000
277.8,-3045000
270.11,-3046000
262.19,-3047000
253.71,-3048000
245.2,-3049000
236.37,-3050000
227.43,-3051000
219.34,-3052000
210.25,-3053000
202.11,-3054000
193.83,-3055000
185.99,-3056000
178.63,-3057000
172.34,-3058000
166.04,-3059000
160.79,-3060000
155.56,-3061000
151.33,-3062000
147.65,-3063000
144.91,-3064000
142.89,-3065000
141.06,-3066000
140.47,-3067000
140.09,-3068000
140.41,-3069000
141.41,-3070000
143.13,-3071000
145.09,-3072000
148.28,-3073000
151.79,-3074000
155.59,-3075000
160.66,-3076000
165.64,-3077000
171.93,-3078000
178.05,-3079000
184.99,-3080000
192.86,-3081000
200.44,-3082000
208.84,-3083000
218,-3084000
226.79,-3085000
235.62,-3086000
245.36,-3087000
254.24,-3088000
263.09,-3089000
272.43,-3090000
281.19,-3091000
289.43,-3092000
297.56,-3093000
305.24,-3094000
311.94,-3095000
318.09,-3096000
324.53,-3097000
329.49,-3098000
333.47,-3099000
337.19,-3100000
339.79,-3101000
341.94,-3102000
343.14,-3103000
343.17,-3104000
342.91,-3105000
341.72,-3106000
339.96,-3107000
337.36,-3108000
334.85,-3109000
331.1,-3110000
327.17,-3111000
323.64,-3112000
319.11,-3113000
314.71,-3114000
310.44,-3115000
306.05,-3116000
302.36,-3117000
298.34,-3118000
294.92,-3119000
292.08,-3120000
289.94,-3121000
288.67,-3122000
287.9,-3123000
287.88,-3124000
288.45,-3125000
290.01,-3126000
292.33,-3127000
295.06,-3128000
298.63,-3129000
302.66,-3130000
306.86,-3131000
312.05,-3132000
316.61,-3133000
321.89,-3134000
326.87,-3135000
331.36,-3136000
336.3,-3137000
340.65,-3138000
344.52,-3139000
347.97,-3140000
351.02,-3141000
353.13,-3142000
354.86,-3143000
355.68,-3144000
356.17,-3145000
354.95,-3146000
353.88,-3147000
351.41,-3148000
348.2,-3149000
344.08,-3150000
339.37,-3151000
333.47,-3152000
327.5,-3153000
320.37,-3154000
313.24,-3155000
305.37,-3156000
296.81,-3157000
288.34,-3158000
279.49,-3159000
270.39,-3160000
261.65,-3161000
252.67,-3162000
244.16,-3163000
235.54,-3164000
227.24,-3165000
219.31,-3166000
211.82,-3167000
204.52,-3168000
198.43,-3169000
192.13,-3170000
186.81,-3171000
182.09,-3172000
177.67,-3173000
174.29,-3174000
170.86,-3175000
168.2,-3176000
166.41,-3177000
164.47,-3178000
163.24,-3179000
162.71,-3180000
162.38,-3181000
162.18,-3182000
162.57,-3183000
163.62,-3184000
164.71,-3185000
166.34,-3186000
168.08,-3187000
170.86,-3188000
173.84,-3189000
176.68,-3190000
180.67,-3191000
184.69,-3192000
189.14,-3193000
193.74,-3194000
198.69,-3195000
203.59,-3196000
209.57,-3197000
214.86,-3198000
220.48,-3199000
226.49,-3200000
231.68,-3201000
237.78,-3202000
243.05,-3203000
248.57,-3204000
253.66,-3205000
258.4,-3206000
262.81,-3207000
267.31,-3208000
270.71,-3209000
274.52,-3210000
277.63,-3211000
280.16,-3212000
282.23,-3213000
284.21,-3214000
285.41,-3215000
286.62,-3216000
287.11,-3217000
287.78,-3218000
287.3,-3219000
287.19,-3220000
286.99,-3221000
286.36,-3222000
285.39,-3223000
