times,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag20
-4781000,0.010997656,0.010997656,0.009404027,0.004683147,0.001879149,0.000122863,0,0,0,0,0,0,0,0,0
-4782000,0.012190736,0.012190736,0.011249261,0.005939369,0.002765895,0.000550141,0,0,0,0,0,0,0,0,0
-4783000,0.013637895,0.013637895,0.013039372,0.00710641,0.00355354,0.001302876,0,0,0,0,0,0,0,0,0
-4784000,0.015392252,0.015392252,0.015392252,0.008869722,0.004792951,0.002196874,0.000484581,0,0,0,0,0,0,0,0
-4785000,0.017481284,0.017481284,0.017481284,0.01092633,0.006232801,0.003236445,0.001248576,0,0,0,0,0,0,0,0
-4786000,0.019971629,0.019971629,0.019971629,0.013674394,0.008206128,0.004690675,0.00212798,0.000552753,0,0,0,0,0,0,0
-4787000,0.022885575,0.022885575,0.022885575,0.016472976,0.01018579,0.006121072,0.003359522,0.001530769,0.000222419,5.6538e-05,0,0,0,0,0
-4788000,0.026278184,0.026278184,0.026278184,0.019614601,0.012357728,0.007678826,0.004540515,0.002377304,0.000858131,0,0,0,0,0,0
-4789000,0.030405895,0.030405895,0.030405895,0.022541439,0.014349824,0.009054965,0.005504495,0.003057515,0.001339893,0.000116659,0,0,0,0,0
-4790000,0.034644371,0.034644371,0.034644371,0.026876721,0.017396438,0.011274084,0.007161081,0.004319919,0.002315258,0.000878035,0,0,0,0,0
-4791000,0.039597683,0.039597683,0.039597683,0.030909402,0.020169052,0.013241983,0.008590643,0.005368831,0.0030949,0.001467511,0.000286619,0,0,0,0
-4792000,0.045518597,0.045518597,0.045518597,0.035228216,0.02316489,0.015359385,0.0101107,0.00648888,0.003927904,0.002089092,0.000754972,0,0,0,0
-4793000,0.051467816,0.051467816,0.051467816,0.039703764,0.026186013,0.017484252,0.011637141,0.007603842,0.004750477,0.002704441,0.001219759,0.00013305,0,0,0
-4794000,0.057854456,0.057854456,0.057854456,0.044260589,0.029284284,0.019646899,0.013192771,0.008728769,0.005583495,0.003326299,0.001683934,0.000483605,0,0,0
-4795000,0.06449088,0.06449088,0.06449088,0.048789819,0.032342497,0.021775412,0.014709689,0.009827314,0.006389481,0.003923804,0.002132033,0.000821682,0,0,0
-4796000,0.071203325,0.071203325,0.071203325,0.053158797,0.035309528,0.023842338,0.016167784,0.010882292,0.007160383,0.004492342,0.002556234,0.001140562,9.4296e-05,0,0
-4797000,0.077707732,0.077707732,0.077707732,0.057334959,0.038066703,0.025737208,0.017507482,0.011841256,0.007862197,0.005006441,0.002937943,0.001426342,0.000308816,0,0
-4798000,0.08388475,0.08388475,0.08388475,0.061067932,0.040551006,0.027440843,0.018697743,0.012694833,0.008474445,0.005455808,0.00327306,0.001672439,0.000494692,0,0
-4799000,0.089468043,0.089468043,0.089468043,0.06431082,0.042701338,0.028899559,0.019717506,0.013415495,0.008994954,0.005834471,0.003550279,0.001877575,0.00064679,0,0
-4800000,0.094100304,0.094100304,0.094100304,0.066902257,0.044385566,0.030042925,0.020499319,0.013970427,0.009382928,0.006117591,0.003754071,0.00202742,0.000759832,0,0
-4801000,0.096813106,0.096813106,0.096813106,0.068735125,0.045554746,0.030815865,0.021023451,0.01432643,0.009636307,0.006292378,0.00388046,0.002117354,0.000825372,0,0
-4802000,0.099098522,0.099098522,0.099098522,0.069821559,0.046216844,0.031236136,0.021294139,0.014506271,0.009750931,0.006372573,0.003931157,0.002152763,0.000847232,0,0
-4803000,0.099729767,0.099729767,0.099729767,0.069917173,0.046242289,0.031198915,0.021250044,0.01444722,0.009701549,0.00632343,0.003890135,0.002117344,0.000815795,0,0
-4804000,0.098825928,0.098825928,0.098825928,0.067558671,0.044432052,0.029775634,0.020108534,0.01352043,0.008943105,0.005692529,0.003366693,0.001677953,0.000446472,0,0
-4805000,0.096603879,0.096603879,0.096603879,0.067190092,0.044262921,0.029726911,0.020133723,0.01358921,0.009035678,0.00579963,0.003477415,0.001789961,0.00055467,0,0
-4806000,0.093129021,0.093129021,0.093129021,0.064890352,0.04267489,0.028600976,0.019311114,0.012985778,0.008583161,0.005457179,0.003219106,0.001590131,0.000404825,0,0
-4807000,0.088271296,0.088271296,0.088271296,0.061834116,0.040582747,0.027131796,0.01825539,0.012212072,0.008009132,0.005029962,0.002892995,0.0013455,0.00021509,0,0
-4808000,0.082673107,0.082673107,0.082673107,0.058282263,0.038150979,0.025429164,0.017026086,0.011319371,0.007341541,0.004533597,0.002514535,0.001058644,0,0,0
-4809000,0.076450791,0.076450791,0.076450791,0.054233601,0.035398217,0.023501772,0.015645231,0.010310783,0.006596102,0.003977223,0.00209526,0.000740465,0,0,0
-4810000,0.069758557,0.069758557,0.069758557,0.049840024,0.032426006,0.02142617,0.014162139,0.009232838,0.005801141,0.003383186,0.001649632,0.00040179,0,0,0
-4811000,0.062991337,0.062991337,0.062991337,0.045321741,0.029371617,0.019291188,0.01263895,0.008127441,0.004987391,0.002777179,0.001194256,5.852e-05,0,0,0
-4812000,0.056300879,0.056300879,0.056300879,0.040749127,0.026289629,0.017136263,0.011107807,0.007010373,0.004170841,0.002166058,0.000738319,0,0,0,0
-4813000,0.049750134,0.049750134,0.049750134,0.036154559,0.023189744,0.014974395,0.009569424,0.005892712,0.003349577,0.001553666,0.000280484,0,0,0,0
-4814000,0.043661599,0.043661599,0.043661599,0.031763705,0.020216447,0.012908405,0.008088998,0.004821677,0.002558639,0.000967977,0,0,0,0,0
-4815000,0.03800189,0.03800189,0.03800189,0.027553961,0.017363044,0.010921038,0.006668532,0.003792746,0.001799879,0.000405188,0,0,0,0,0
-4816000,0.032913148,0.032913148,0.032913148,0.023637971,0.014710266,0.009065793,0.00534622,0.002832038,0.001092046,0,0,0,0,0,0
-4817000,0.028355769,0.028355769,0.028355769,0.020018863,0.012257345,0.007352694,0.004121223,0.001941546,0.000437368,0,0,0,0,0,0
-4818000,0.024385547,0.024385547,0.024385547,0.016763129,0.010046403,0.005805696,0.003016635,0.001137693,0,0,0,0,0,0,0
-4819000,0.020973782,0.020973782,0.020973782,0.013871221,0.008085177,0.004429251,0.002033894,0.000420676,0,0,0,0,0,0,0
-4820000,0.017979145,0.017979145,0.017979145,0.011256519,0.006301296,0.003181873,0.001137836,0,0,0,0,0,0,0,0
-4821000,0.015493235,0.015493235,0.015493235,0.009017294,0.004776567,0.002109355,0.000368897,0,0,0,0,0,0,0,0
-4822000,0.013403096,0.013403096,0.013190221,0.007083733,0.003455068,0.001181849,0,0,0,0,0,0,0,0,0
-4823000,0.011648535,0.011648535,0.010658651,0.005421844,0.00232123,0.000380558,0,0,0,0,0,0,0,0,0
-4824000,0.010256252,0.010256252,0.008604474,0.004076355,0.001400421,0,0,0,0,0,0,0,0,0,0
-4825000,0.009137609,0.009137609,0.006932307,0.002976288,0.000650886,0,0,0,0,0,0,0,0,0,0
-4826000,0.0082807,0.0082807,0.005625921,0.00212497,7.0087e-05,0,0,0,0,0,0,0,0,0,0
-4827000,0.007655516,0.007655516,0.004663998,0.001496696,0,0,0,0,0,0,0,0,0,0,0
-4828000,0.007250791,0.007250791,0.004031714,0.001091838,0,0,0,0,0,0,0,0,0,0,0
-4829000,0.007042943,0.007042943,0.003700442,0.000884471,0,0,0,0,0,0,0,0,0,0,0
-4830000,0.007009308,0.007009308,0.003637555,0.000860612,0,0,0,0,0,0,0,0,0,0,0
-4831000,0.007170418,0.007170418,0.003878388,0.001036003,0,0,0,0,0,0,0,0,0,0,0
-4832000,0.007498769,0.007498769,0.004373177,0.001383311,0,0,0,0,0,0,0,0,0,0,0
-4833000,0.007994905,0.007994905,0.004830153,0.001670176,0,0,0,0,0,0,0,0,0,0,0
-4834000,0.008681975,0.008681975,0.005839515,0.002359198,0.000296341,0,0,0,0,0,0,0,0,0,0
-4835000,0.009532427,0.009532427,0.007070675,0.003187941,0.00088186,0,0,0,0,0,0,0,0,0,0
-4836000,0.010558408,0.010558408,0.008855106,0.004170257,0.001569103,0,0,0,0,0,0,0,0,0,0
-4837000,0.011777576,0.011777576,0.010576997,0.00557434,0.002357018,0.000499184,0,0,0,0,0,0,0,0,0
-4838000,0.013178284,0.013178284,0.012516738,0.00686369,0.003473485,0.001323101,0,0,0,0,0,0,0,0,0
-4839000,0.014722489,0.014722489,0.014606656,0.008240273,0.004421642,0.001995958,0.000399957,0,0,0,0,0,0,0,0
-4840000,0.016446924,0.016446924,0.016446924,0.009766451,0.00549315,0.002756122,0.000954519,0,0,0,0,0,0,0,0
-4841000,0.018306317,0.018306317,0.018306317,0.010908646,0.006200918,0.003211977,0.001245384,0,0,0,0,0,0,0,0
-4842000,0.020260253,0.020260253,0.020260253,0.012913455,0.007603889,0.00422961,0.00200579,0.000501728,0,0,0,0,0,0,0
-4843000,0.02227175,0.02227175,0.02227175,0.014449413,0.008633621,0.004937056,0.002504612,0.000859948,0,0,0,0,0,0,0
-4844000,0.024347965,0.024347965,0.024347965,0.015953799,0.009630815,0.005620505,0.002982286,0.001199136,0,0,0,0,0,0,0
-4845000,0.026573042,0.026573042,0.026573042,0.01728351,0.010505105,0.006232692,0.003405906,0.0014981,0.000187914,0,0,0,0,0,0
-4846000,0.028489398,0.028489398,0.028489398,0.018586202,0.011353705,0.00678511,0.003784975,0.00176337,0.000375529,0,0,0,0,0,0
-4847000,0.030253538,0.030253538,0.030253538,0.019664095,0.012051467,0.007270897,0.004114065,0.001990441,0.000537567,0,0,0,0,0,0
-4848000,0.031741867,0.031741867,0.031741867,0.020598155,0.012646151,0.00763636,0.004363682,0.002158205,0.000653019,0,0,0,0,0,0
-4849000,0.032902008,0.032902008,0.032902008,0.02123638,0.013041302,0.007892372,0.004524338,0.002269097,0.000727075,0,0,0,0,0,0
-4850000,0.033721377,0.033721377,0.033721377,0.021653829,0.013290586,0.00803957,0.004619619,0.002324056,0.000763261,0,0,0,0,0,0
-4851000,0.033821105,0.033821105,0.033821105,0.02183895,0.013386007,0.008086743,0.004638832,0.002333585,0.000762331,0,0,0,0,0,0
-4852000,0.033793224,0.033793224,0.033793224,0.021715529,0.013272781,0.007992942,0.004562984,0.002271418,0.000714034,0,0,0,0,0,0
-4853000,0.03342233,0.03342233,0.03342233,0.021354883,0.013006685,0.007792876,0.004414284,0.002156858,0.000630195,0,0,0,0,0,0
-4854000,0.032732388,0.032732388,0.032732388,0.020790913,0.012605883,0.007508421,0.004201333,0.002003608,0.000515302,0,0,0,0,0,0
-4855000,0.031611522,0.031611522,0.031611522,0.019925166,0.012018124,0.007089361,0.003901835,0.001785704,0.000355136,0,0,0,0,0,0
-4856000,0.030234896,0.030234896,0.030234896,0.018915335,0.011325469,0.006604273,0.00355587,0.001534752,0.000174713,0,0,0,0,0,0
-4857000,0.028584179,0.028584179,0.028584179,0.016783152,0.009795127,0.005472309,0.002695199,0.000873585,0,0,0,0,0,0,0
-4858000,0.026725725,0.026725725,0.026725725,0.016138804,0.009428933,0.005271503,0.002597775,0.000839076,0,0,0,0,0,0,0
-4859000,0.024724612,0.024724612,0.024724612,0.014691837,0.008453974,0.004598606,0.002124218,0.000498898,0,0,0,0,0,0,0
-4860000,0.022673138,0.022673138,0.022673138,0.013182106,0.007439661,0.003897104,0.001628766,0.00014633,0,0,0,0,0,0,0
-4861000,0.020636517,0.020636517,0.020592426,0.011615377,0.006388715,0.003168756,0.001117015,0,0,0,0,0,0,0,0
-4862000,0.018607184,0.018607184,0.018131963,0.010034291,0.005328836,0.002437438,0.000601856,0,0,0,0,0,0,0,0
-4863000,0.016690662,0.016690662,0.015768592,0.008512756,0.004310223,0.001735806,0.000108533,0,0,0,0,0,0,0,0
-4864000,0.014904957,0.014904957,0.013516194,0.007070059,0.003343997,0.001071602,0,0,0,0,0,0,0,0,0
-4865000,0.013229759,0.013229759,0.011371451,0.005693987,0.002423089,0.000436642,0,0,0,0,0,0,0,0,0
-4866000,0.01170328,0.01170328,0.009380475,0.004416792,0.001567077,0,0,0,0,0,0,0,0,0,0
-4867000,0.010339052,0.010339052,0.007569564,0.0032515,0.000788701,0,0,0,0,0,0,0,0,0,0
-4868000,0.009119235,0.009119235,0.005923259,0.002198697,8.3218e-05,0,0,0,0,0,0,0,0,0,0
-4869000,0.008056214,0.008056214,0.004471264,0.001268357,0,0,0,0,0,0,0,0,0,0,0
-4870000,0.007143555,0.007143555,0.003211922,0.000459433,0,0,0,0,0,0,0,0,0,0,0
-4871000,0.006353352,0.006353352,0.002111011,0,0,0,0,0,0,0,0,0,0,0,0
-4872000,0.005679563,0.005679563,0.00115764,0,0,0,0,0,0,0,0,0,0,0,0
-4873000,0.005117527,0.005117527,0.000354956,0,0,0,0,0,0,0,0,0,0,0,0
-4874000,0.004650379,0.004650379,0,0,0,0,0,0,0,0,0,0,0,0,0
-4875000,0.004265923,0.004265923,0,0,0,0,0,0,0,0,0,0,0,0,0
-4876000,0.003973073,0.003973073,0,0,0,0,0,0,0,0,0,0,0,0,0
-4877000,0.003754504,0.003754504,0,0,0,0,0,0,0,0,0,0,0,0,0
-4878000,0.003607574,0.003607574,0,0,0,0,0,0,0,0,0,0,0,0,0
-4879000,0.003530437,0.003530437,0,0,0,0,0,0,0,0,0,0,0,0,0
-4880000,0.003524269,0.003524269,0,0,0,0,0,0,0,0,0,0,0,0,0
-4881000,0.003586204,0.003586204,0,0,0,0,0,0,0,0,0,0,0,0,0
-4882000,0.003714675,0.003714675,0,0,0,0,0,0,0,0,0,0,0,0,0
-4883000,0.003924233,0.003924233,0,0,0,0,0,0,0,0,0,0,0,0,0
-4884000,0.004208921,0.004208921,0,0,0,0,0,0,0,0,0,0,0,0,0
-4885000,0.004575791,0.004575791,0,0,0,0,0,0,0,0,0,0,0,0,0
-4886000,0.005052151,0.005052151,0,0,0,0,0,0,0,0,0,0,0,0,0
-4887000,0.005622666,0.005622666,0.000617162,0,0,0,0,0,0,0,0,0,0,0,0
-4888000,0.006317625,0.006317625,0.001570374,0,0,0,0,0,0,0,0,0,0,0,0
-4889000,0.007155391,0.007155391,0.003052239,0.000469945,0,0,0,0,0,0,0,0,0,0,0
-4890000,0.008145713,0.008145713,0.00442056,0.001363886,0,0,0,0,0,0,0,0,0,0,0
-4891000,0.009311852,0.009311852,0.006094381,0.002437704,0.000364407,0,0,0,0,0,0,0,0,0,0
-4892000,0.010667277,0.010667277,0.007421067,0.003276933,0.000891821,0,0,0,0,0,0,0,0,0,0
-4893000,0.012262166,0.012262166,0.010060937,0.005009214,0.002111875,0.000310265,0,0,0,0,0,0,0,0,0
-4894000,0.014088874,0.014088874,0.012444,0.006589003,0.003153518,0.001032777,0,0,0,0,0,0,0,0,0
-4895000,0.016388319,0.016388319,0.015126489,0.008326992,0.004326052,0.00184362,0.000249456,0,0,0,0,0,0,0,0
-4896000,0.018820313,0.018820313,0.018160587,0.010285081,0.005648696,0.002758221,0.000891866,0,0,0,0,0,0,0,0
-4897000,0.02153494,0.02153494,0.021462304,0.012416918,0.007084434,0.003751953,0.001593403,0.000162918,0,0,0,0,0,0,0
-4898000,0.024543665,0.024543665,0.024543665,0.014747293,0.008651123,0.004836493,0.002357926,0.000711498,0,0,0,0,0,0,0
-4899000,0.027904389,0.027904389,0.027904389,0.017252311,0.010362473,0.006017989,0.003192265,0.001305849,2.7554e-05,0,0,0,0,0,0
-4900000,0.031461214,0.031461214,0.031461214,0.019958257,0.012151179,0.007252076,0.004061322,0.001928234,0.000474799,0,0,0,0,0,0
-4901000,0.035272946,0.035272946,0.035272946,0.022747955,0.014018657,0.008542684,0.004973539,0.002577383,0.000946727,0,0,0,0,0,0
-4902000,0.03933345,0.03933345,0.03933345,0.025666529,0.01597898,0.009897494,0.005923788,0.00326296,0.00143901,0.000178081,0,0,0,0,0
-4903000,0.043033818,0.043033818,0.043033818,0.028610078,0.017954349,0.011260339,0.006889343,0.003949168,0.001938788,0.000541585,0,0,0,0,0
-4904000,0.047156595,0.047156595,0.047156595,0.031528861,0.019912542,0.01260753,0.007842185,0.004631942,0.002432315,0.000901745,0,0,0,0,0
-4905000,0.051192151,0.051192151,0.051192151,0.034352704,0.021807162,0.013920167,0.008767291,0.005294767,0.002914781,0.001251735,8.402e-05,0,0,0,0
-4906000,0.055113088,0.055113088,0.055113088,0.037044116,0.023634319,0.015187433,0.009657625,0.005937122,0.003377185,0.001592032,0.000333869,0,0,0,0
-4907000,0.058541404,0.058541404,0.058541404,0.039491453,0.025256487,0.016304154,0.010452472,0.006505249,0.00379193,0.001894095,0.000555053,0,0,0,0
-4908000,0.061522896,0.061522896,0.061522896,0.040353379,0.025709304,0.016520301,0.010526148,0.006495483,0.003727769,0.001805299,0.000447343,0,0,0,0
-4909000,0.063914341,0.063914341,0.063914341,0.042090519,0.026882787,0.017260585,0.01110381,0.006860668,0.003987433,0.001991014,0.000579227,0,0,0,0
-4910000,0.065508018,0.065508018,0.065508018,0.044342218,0.02849241,0.018539869,0.01201569,0.007624143,0.004589168,0.002470284,0.000967896,0,0,0,0
-4911000,0.066341602,0.066341602,0.066341602,0.045166254,0.029062666,0.018945961,0.01230881,0.00783657,0.004748178,0.002588467,0.001052927,0,0,0,0
-4912000,0.066369269,0.066369269,0.066369269,0.045520326,0.029331583,0.01913317,0.012461201,0.007943932,0.004835045,0.002648257,0.001101909,0,0,0,0
-4913000,0.065654117,0.065654117,0.065654117,0.045382002,0.029255867,0.019102506,0.01243829,0.007935982,0.004826516,0.002643267,0.00109562,0,0,0,0
-4914000,0.064002233,0.064002233,0.064002233,0.044613639,0.02875436,0.018777269,0.012211769,0.007781156,0.004713524,0.002564404,0.001031816,0,0,0,0
-4915000,0.061810749,0.061810749,0.061810749,0.043466252,0.028021316,0.018273132,0.011874983,0.007536609,0.004543533,0.00243401,0.000938932,0,0,0,0
-4916000,0.059123535,0.059123535,0.059123535,0.041978103,0.027039323,0.017613625,0.011415443,0.007216544,0.004307862,0.002263825,0.000809808,0,0,0,0
-4917000,0.055746523,0.055746523,0.055746523,0.039980036,0.025723188,0.016721858,0.01078897,0.006774666,0.003986184,0.002028996,0.000632725,0,0,0,0
-4918000,0.052194011,0.052194011,0.052194011,0.037796405,0.024281792,0.015735565,0.010102571,0.006281708,0.003631057,0.001766495,0.000436655,0,0,0,0
-4919000,0.048361909,0.048361909,0.048361909,0.035333495,0.022653488,0.014617998,0.009320657,0.00571902,0.003224806,0.001463691,0.000211847,0,0,0,0
-4920000,0.044465322,0.044465322,0.044465322,0.032728537,0.02091916,0.01342635,0.008483261,0.005117318,0.002784806,0.00113883,0,0,0,0,0
-4921000,0.040562884,0.040562884,0.040562884,0.030033043,0.01911629,0.012181937,0.007604181,0.004485629,0.002322021,0.000796202,0,0,0,0,0
-4922000,0.036780593,0.036780593,0.036780593,0.027315086,0.017292636,0.010927022,0.006709327,0.003844289,0.001849496,0.000447908,0,0,0,0,0
-4923000,0.033207079,0.033207079,0.033207079,0.024658356,0.015508928,0.00969009,0.005835997,0.003208491,0.001386119,0.000100362,0,0,0,0,0
-4924000,0.029841854,0.029841854,0.029841854,0.02207789,0.013769343,0.008483266,0.004974438,0.002589715,0.00092843,0,0,0,0,0,0
-4925000,0.026795651,0.026795651,0.026795651,0.019652471,0.012136235,0.007344648,0.004164877,0.002000796,0.000495207,0,0,0,0,0,0
-4926000,0.024041126,0.024041126,0.024041126,0.01739242,0.010599521,0.006273375,0.003399443,0.001444602,8.6153e-05,0,0,0,0,0,0
-4927000,0.021563392,0.021563392,0.021563392,0.015282019,0.009174377,0.00527101,0.002683815,0.000921651,0,0,0,0,0,0,0
-4928000,0.019433338,0.019433338,0.019433338,0.013421951,0.007907223,0.004382795,0.002046791,0.000458579,0,0,0,0,0,0,0
-4929000,0.017618936,0.017618936,0.017618936,0.011796387,0.006794941,0.003605987,0.001488235,5.0211e-05,0,0,0,0,0,0,0
-4930000,0.016092551,0.016092551,0.016092551,0.010399305,0.005844062,0.002935759,0.001007535,0,0,0,0,0,0,0,0
-4931000,0.014880302,0.014880302,0.014880302,0.009271879,0.005076756,0.002397144,0.000624064,0,0,0,0,0,0,0,0
-4932000,0.013960024,0.013960024,0.013960024,0.008407012,0.004487391,0.001988091,0.000332593,0,0,0,0,0,0,0,0
-4933000,0.013293265,0.013293265,0.013293265,0.007778645,0.004067074,0.001695244,0.000126535,0,0,0,0,0,0,0,0
-4934000,0.012912414,0.012912414,0.012912414,0.007429445,0.003837894,0.001542762,2.34e-05,0,0,0,0,0,0,0,0
-4935000,0.012790664,0.012790664,0.012790664,0.007335098,0.003788759,0.001519938,1.4031e-05,0,0,0,0,0,0,0,0
-4936000,0.012918457,0.012918457,0.012918457,0.007490503,0.003913734,0.001622036,9.7736e-05,0,0,0,0,0,0,0,0
-4937000,0.013284218,0.013284218,0.013284218,0.007887972,0.004204853,0.001841642,0.000270466,0,0,0,0,0,0,0,0
-4938000,0.013931093,0.013931093,0.013931093,0.00855584,0.004685743,0.002198455,0.000540085,0,0,0,0,0,0,0,0
-4939000,0.014826086,0.014826086,0.014826086,0.009457765,0.0053326,0.002456671,0.00089681,0,0,0,0,0,0,0,0
-4940000,0.015967438,0.015967438,0.015967438,0.010258211,0.005857185,0.003023938,0.00113152,0,0,0,0,0,0,0,0
-4941000,0.017410143,0.017410143,0.017410143,0.01162175,0.006813417,0.003715615,0.001641335,0.000216832,0,0,0,0,0,0,0
-4942000,0.019100077,0.019100077,0.019100077,0.013494815,0.008167556,0.004490026,0.002209459,0.000640676,0,0,0,0,0,0,0
-4943000,0.02105448,0.02105448,0.02105448,0.015258601,0.009389919,0.005599398,0.003053336,0.001104932,0,0,0,0,0,0,0
-4944000,0.023292413,0.023292413,0.023292413,0.017288281,0.010801107,0.006560897,0.003750918,0.001848041,0.000478331,0,0,0,0,0,0
-4945000,0.025772494,0.025772494,0.025772494,0.019385144,0.01222273,0.00762851,0.004528165,0.002387565,0.000880284,0,0,0,0,0,0
-4946000,0.028465957,0.028465957,0.028465957,0.021061459,0.013322187,0.008339758,0.0049982,0.002694285,0.001076003,0.000110699,0,0,0,0,0
-4947000,0.031328408,0.031328408,0.031328408,0.023778516,0.015266865,0.009751433,0.006051007,0.003498164,0.00170273,0.000420408,0,0,0,9.452e-05,0
-4948000,0.034425291,0.034425291,0.034425291,0.026133952,0.016820274,0.010829765,0.006820214,0.004051874,0.002105243,0.000718659,0,0,0,0,0
-4949000,0.037771999,0.037771999,0.037771999,0.028329445,0.018292137,0.011846933,0.007533721,0.004561848,0.002478144,0.000991511,0,0,0,0,0
-4950000,0.0409092,0.0409092,0.0409092,0.030493481,0.019734724,0.012834834,0.008225173,0.00505787,0.00283349,0.001249423,0.000111834,0,0,0,0
-4951000,0.044029897,0.044029897,0.044029897,0.032574947,0.021108238,0.013775583,0.008878214,0.005518926,0.003166688,0.001490074,0.000287277,0,0,0,0
-4952000,0.046943595,0.046943595,0.046943595,0.034448656,0.022342162,0.014610503,0.009455236,0.005926164,0.003456332,0.00169955,0.000439816,0,0,0,0
-4953000,0.049709192,0.049709192,0.049709192,0.036159393,0.023474551,0.01536593,0.009978662,0.006294203,0.00371524,0.001887018,0.000576032,0,0,0,0
-4954000,0.052084265,0.052084265,0.052084265,0.037620044,0.024412492,0.016000922,0.010411309,0.006592398,0.003929101,0.002037695,0.000683606,0,0,0,0
-4955000,0.054014772,0.054014772,0.054014772,0.038794664,0.025173235,0.016500653,0.010757252,0.006828967,0.004094727,0.002156175,0.000767202,0,0,0,0
-4956000,0.055017645,0.055017645,0.055017645,0.039677566,0.025738208,0.016871333,0.011007227,0.006999483,0.004213808,0.002239215,0.000825662,0,0,0,0
-4957000,0.055970622,0.055970622,0.055970622,0.040229853,0.026079739,0.017098887,0.011147212,0.007096958,0.004276439,0.002281812,0.00085821,0,0,0,0
-4958000,0.056434803,0.056434803,0.056434803,0.040468134,0.026220042,0.017173613,0.011193691,0.007123271,0.004288024,0.002289504,0.00085905,0,0,0,0
-4959000,0.056111851,0.056111851,0.056111851,0.04021647,0.026022788,0.017027054,0.011080002,0.007033048,0.004222521,0.002233629,0.000817505,0,0,0,0
-4960000,0.055236533,0.055236533,0.055236533,0.038527771,0.024752807,0.016036519,0.010295594,0.006396784,0.003704004,0.001805096,0.000458223,0,0,0,0
